product_id;name;sku;ean;manufacturer_name;description;features;images_urls
251408258;KANLUX GNIAZDO NA SZYNĘ DIN TH35 KMFS-16A 19490;19490/KAN;5905339194909;KANLUX;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>KANLUX GNIAZDO NA SZYNĘ DIN TH35 KMFS-16A 19490</p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p><b>Gniazdo na szynę TH35</b>, wyposażone w styk ochronny. </p>
<p><b>Dane techniczne produktu: </b></p>
<ul>
<li>Kolor biały</li>
<li>Wysokość [mm] 80</li>
<li>Szerokość [mm] 66</li>
<li>Długość [mm] 45</li>
<li>Waga 82g</li>
<li>Napięcie znamionowe [V] 250 AC</li>
<li>Częstotliwość znamionowa [Hz] 50/60</li>
<li>Kolor biały</li>
<li>Prąd znamionowy [A] 16</li>
<li>Rodzaj uziemienia typu e</li>
<li>Klasa ochronności przed porażeniem elektrycznym I</li>
<li>Liczba modułów 2.5</li>
<li>Stopień IP 20</li>
<li>Miejsce montażu na szynę TH35</li>
</ul>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/cc52af16663cd291600654cfadeb1aab.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Przeznaczenie"":""Elektryczne"",""Marka"":""Kanlux"",""Kod producenta"":""19490"",""Liczba gniazdek"":""1"",""Typ gniazda"":""Gniazdo"",""Uziemienie"":""Z uziemieniem"",""Kolor"":""biały"",""Rodzaj gniazda"":""inne"",""EAN (GTIN)"":""5905339194909""}";https://upload.cdn.baselinker.com/products/3006376/cc52af16663cd291600654cfadeb1aab.jpg
251408259;Oprawa najazdowa Doryt GU10 okrągła;C42-OGR50/BMK;5908311364215;BEMKO;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Oprawa najazdowa Doryt GU10 okrągła</p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p><b>Doryt oprawa najazdowa okrągła</b> popularnej marki Bemko sprawdzi się do oświetlenia podjazdów, parkingów, skwerów, czy chodników. Oprawa wykonana z najwyższej jakości metalu oraz szkła hartowanego, dzięki czemu jest trwałym i niezawodnym rozwiązaniem. Dzięki wysokiemu stopniowi szczelności, oprawa jest odporna na działanie warunków atmosferycznych.</p>
<h2>Doryt Oprawa najazdowa GU10 okrągła - cechy</h2>
<ul>
<li>Brak źródła światła w komplecie</li>
<li>Możliwość łączenia przelotowego</li>
<li>Stopień szczelności: IP 65</li>
<li>Odpowiednie do źródeł światła z trzonkiem GU10</li>
</ul>
<p>
Dane techniczne produktu
</p>
<ul>
<li>Moc: 50 W</li>
<li>Klosz szklany</li>
<li>Wymiary: fi 110 mm/ wysokość 135 mm</li>
<li>Trzonek: GU10</li>
</ul>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/6352d2af628be7029c0b8d4966aefa82.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Klasa efektywności energetycznej"":""E"",""EAN (GTIN)"":""5908311364215"",""Kod producenta"":""C42-OGR50"",""Marka"":""Bemko"",""Rodzaj gwintu"":""zintegrowane źródło LED"",""Rodzaj"":""podtynkowa"",""Kolor"":""srebrny""}";https://upload.cdn.baselinker.com/products/3006376/6352d2af628be7029c0b8d4966aefa82.jpg
251408260;TAŚMA LED 12V 2835 4,8W IP65 niebieska 5m 8mm;PA030453/POL;5908293930453;POLTRONIC;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>TAŚMA LED 12V 2835 4,8W IP65 niebieska 5m 8mm</p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p><b>Dane techniczne: </b></p>
<ul>
<li>Typ i ilość diod: 60x2835/m</li>
<li>Długość: 5m</li>
<li>Szerokość: 8mm</li>
<li>Kąt świecenia: 120 st</li>
<li>Długość fali: 460-465nm</li>
<li>Jasność: 350-560mcd</li>
<li>SDCM: 5</li>
<li>IP: 65</li>
<li>Napięcie: 12V DV</li>
<li>Natężenie: max 0,4A/m</li>
<li>Moc: 4,8 W/m</li>
</ul>
<p>Taśma powinna być instalowana na gładkie, odtłuszczonej, czystej i suchej powierzchni.</p>
<p>Może być cięta tylko w oznaczonych miejscach.</p>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/f18bf3f307c1cc3706cbd4b9964be5e5.jpg""></section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-12"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/c852d5be02bb83da30b887f0320b6a53.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Marka"":""Nextec"",""Rodzaj"":""inny rodzaj"",""Moc"":""4.8"",""Barwa światła"":""niebieski"",""Napięcie (V)"":""12V DC"",""Kod producenta"":""PA030453"",""Długość"":""50"",""EAN (GTIN)"":""5908293930453""}";https://upload.cdn.baselinker.com/products/3006376/f18bf3f307c1cc3706cbd4b9964be5e5.jpg|https://upload.cdn.baselinker.com/products/3006376/c852d5be02bb83da30b887f0320b6a53.jpg
251408261;Wyłącznik nadprądowy jedn.;270353/EAT;4015082703530;EATON;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Wyłącznik nadprądowy jedn.</p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p>270353 CLS6-C20</p>
<p><b>Dane techniczne:</b></p>
<p>Producent : Eaton</p>
<p>EAN : 4015082703530</p>
<p>
Kod produktu : 270353</p>
<p>
Stopień ochrony (IP) IP20</p>
<p>
Charakterystyka wyzwalania :C</p>
<p>
Rodzaj napięcia : AC</p>
<p>
Głębokość wbudowania : 70.5 mm</p>
<p>
Znamionowa zwarciowa zdolność łączeniowa Icn zgodnie z EN 60898 przy 230 V 6 kA</p>
<p>
Znamionowa zwarciowa zdolność łączeniowa Icn zgodnie z EN 60898 przy 400 V6 kA</p>
<p>
Zakres częstotliwości: 50 Hz</p>
<p>
Kategoria przepięcia: 3</p>
<p>
Napięcie znamionowe : 230 V</p>
<p>
Prąd znamionowy : 20 A</p>
<p>
Liczba biegunów : 1</p>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/d14715dff77f65908d4e805fb274ab9e.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Stopień ochrony IP"":""IP20"",""Napięcie pracy"":""230"",""Prąd znamionowy"":""0"",""Marka"":""Eaton"",""Kod producenta"":""270353"",""Waga produktu z opakowaniem jednostkowym"":""0.15"",""Rodzaj"":""wyłącznik nadprądowy"",""EAN (GTIN)"":""4015082703530""}";https://upload.cdn.baselinker.com/products/3006376/d14715dff77f65908d4e805fb274ab9e.jpg
251408262;Taśma LED 300 LED 5050 SMD IP20 Neutralna;16-1014-01/ALK;5901854776842;ALKAN SP.Z O.O.SP.J.;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Taśma LED 300 LED 5050 SMD IP20 Neutralna</p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p><b>Dane techniczne: </b></p>
<ul>
<li>Rolka:  5 metrów, 60 LED/m</li>
<li>Moc: 14,4W/m</li>
<li>Napięcie zasilające: 12V DC</li>
<li>Stopień IP: IP20</li>
<li>Kolor:  Biały Neutralny</li>
</ul>
<p> </p>
<p> </p>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/1165a5bfe7139cb7200345766e41a417.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Klasa efektywności energetycznej"":""A"",""Marka"":""Ledmania"",""Kod producenta"":""K-50697Z"",""Rodzaj"":""inny rodzaj"",""Moc"":""24"",""Jasność"":""360"",""Barwa światła"":""biały neutralny"",""Napięcie (V)"":""12V DC"",""Klasa ochronności"":""I"",""Rodzaj gwintu"":""zintegrowane źródło LED"",""Długość"":""5"",""EAN (GTIN)"":""5901854776842""}";https://upload.cdn.baselinker.com/products/3006376/1165a5bfe7139cb7200345766e41a417.jpg
251408263;TAŚMA 300LED 5050 12V 72W CIEPŁO-BIAŁA IP65;5901854772615/ALK;5901854772615;ALKAN SP.Z O.O.SP.J.;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>TAŚMA 300LED 5050 12V 72W CIEPŁO-BIAŁA IP65</p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p><b>Dane techniczne:</b></p>
<ul>
<li>Barwa światła: Biały ciepły</li>
<li>Typ diody: SMD 5050 EPISATAR</li>
<li>Długość taśmy LED: 5 m</li>
<li>Klasa szczelności: IP63</li>
<li>Kąt świecenia: 120°</li>
<li>Żywotność: 30 000 h</li>
<li>Napięcie: 12V DC</li>
<li>Pobór mocy: 14,4W / 1m</li>
<li>Barwa: Ciepły 3000K</li>
<li>Mocowanie: Taśma samoprzylepna</li>
<li>Szerokość taśmy: 10 mm</li>
<li>Możliwość dzielenia: Tak ( co 5 cm)</li>
<li>Efektywność energetyczna: A+</li>
<li>Zakres temperatur: -25°C do +60°C</li>
<li>Certyfikaty: CE, RoHS</li>
</ul>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/c6cc8e13fd644ec283dafd1567f70460.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""EAN (GTIN)"":""5901854772615"",""Marka"":""Ecolight"",""Rodzaj"":""inny rodzaj"",""Moc"":""72"",""Barwa światła"":""biały ciepły"",""Napięcie (V)"":""12V DC"",""Kod producenta"":""9EE07210"",""Długość"":""10""}";https://upload.cdn.baselinker.com/products/3006376/c6cc8e13fd644ec283dafd1567f70460.jpg
251408264;Tasma Pro 3Y 300 LED 3528 12V 24 W zimno biała;16-2014-01/ALK;5901854771939;ALKAN SP.Z O.O.SP.J.;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Tasma Pro 3Y 300 LED 3528 12V 24 W zimno biała</p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p>Taśma profesjonalna LED Lab Lighting to produkt sprawdzony i gruntowanie przetestowany w laboratorium fotometrycznym, który świetnie sprawdzi się zarówno w warunkach domowych jak i profesjonalnych aplikacjach.</p>
<p><b>Najistotniejsze cechy: </b></p>
<ul>
<li>diody LED renomowanej marki EPISTAR,</li>
<li>wysokiej jakości podkład PCB 3oz zapewniający efektywne odprowadzenie ciepła,</li>
<li>zminimalizowane spadki napięć, dzięki wysokiej zawartości miedzi,</li>
<li>taśma dwustronna 3M,</li>
<li>staranna selekcja diod LED, zapewniająca równomierną barwę światła,</li>
<li>współczynnik oddawania barw CRI&gt;80.</li>
</ul>
<p><b>Dane techniczne: </b></p>
<ul>
<li>rodzaj diod LED: 3528 SMD</li>
<li>Klasa szczelności: IP20</li>
<li>Napięcie: 12V dc</li>
<li>Moc: 4,8 W/m</li>
</ul>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/073a6ee5b0282cce98c4be01644d5be0.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Klasa efektywności energetycznej"":""A"",""Marka"":""LED Labs"",""Kod producenta"":""EL-T3005050CW-3Y"",""Długość"":""5"",""Rodzaj"":""inny rodzaj"",""Moc"":""14.4"",""Barwa światła"":""biały zimny"",""Napięcie (V)"":""12V DC"",""Rodzaj gwintu"":""zintegrowane źródło LED"",""EAN (GTIN)"":""5901854771939""}";https://upload.cdn.baselinker.com/products/3006376/073a6ee5b0282cce98c4be01644d5be0.jpg
251408265;TAŚMA 300LED 5050 12V 72W ZIMNO-BIAŁA IP20;16-1013-01/ALK;5901854772677;ALKAN SP.Z O.O.SP.J.;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>TAŚMA 300LED 5050 12V 72W ZIMNO-BIAŁA IP20</p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p><b>Dane techniczne: </b></p>
<ul>
<li>Rolka: 5 metrów, 60 LED/m</li>
<li>Moc: max. 14,4 W/m</li>
<li>Napięcie zasilające: 12 V DC</li>
<li>Stopień IP: IP20</li>
<li>Kolor: biały zimny</li>
</ul>
<p> </p>
<p> </p>
<p> </p>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/dbfd73fdef1a22ad4cc7e79eebc541a3.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""EAN (GTIN)"":""5901854772677"",""Kod producenta"":""EC79563"",""Marka"":""Ecolight"",""Rodzaj"":""inny rodzaj"",""Moc"":""72"",""Barwa światła"":""biały zimny"",""Napięcie (V)"":""12V DC"",""Długość"":""10""}";https://upload.cdn.baselinker.com/products/3006376/dbfd73fdef1a22ad4cc7e79eebc541a3.jpg
251408266;TAŚMA PRO 3Y 300LED 3528 12V 24W ZIMNO-BIAŁA IP20;16-2010-01/ALK;5901854771793;ALKAN SP.Z O.O.SP.J.;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>TAŚMA PRO 3Y 300LED 3528 12V 24W ZIMNO-BIAŁA IP20</p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p><b>Dane techniczne:</b></p>
<ul>
<li>Napięcie zasilania: 12 VDC</li>
<li>Moc maksymalna: 4,8W/metr</li>
<li>Barwa świecenia: biała zimna</li>
<li>Uszczelnienie: brak</li>
<li>Liczba i ty diod: 60x3528/metr</li>
<li>Barwa podkładu PCB: biała</li>
<li>Długość taśmy: 5 m</li>
<li>Szerokość taśmy: 8 mm</li>
</ul>
<p><b>UWAGA! </b>Przed montażem należy sprawdzić poprawność świecenia.</p>
<p> </p>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/3f97c1228f5a1a80b25e7e49f9fa02a4.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Klasa efektywności energetycznej"":""A"",""EAN (GTIN)"":""5901854771793"",""Kod producenta"":""EL-T3003528CW-3Y"",""Marka"":""LED Labs"",""Rodzaj"":""inny rodzaj"",""Moc"":""4.8"",""Barwa światła"":""biały zimny"",""Napięcie (V)"":""12V DC"",""Długość"":""10"",""Rodzaj gwintu"":""zintegrowane źródło LED""}";https://upload.cdn.baselinker.com/products/3006376/3f97c1228f5a1a80b25e7e49f9fa02a4.jpg
251408267;Szlifierka kątowa 2350W;59G207/TOP;5902062034656;GRUPA TOPEX;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Szlifierka kątowa 2350W</p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p> </p>
<p>OPIS:</p>
<p>Maksymalna moc : 2350 W</p>
<p>Napięcie zasilania: 230 V</p>
<p>Kod producenta: 59G207</p>
<p>Wymiary tarczy : 230 x 22.2 mm</p>
<p>Wysokiej klasy szlifierka kątowa marki GRAPHITE z silnikiem o dużej mocy 2350 W, przeznaczona do cięcia, szlifowania i polerowania materiałów o zróżnicowanej strukturze i twardości. Tarcza szlifierki o średnicy 230 mm. Urządzenie dzięki ergonomicznemu kształtowi oraz dokładnemu wyważeniu zapewnia wysoki komfort pracy. Rękojeść główna z nakładką antypoślizgową oraz rękojeść dodatkowa z trójpozycyjnym mocowaniem zapewniają komfort pracy osobom prawo- i leworęcznym. Szlifierka dla bezpieczeństwa została wyposażona w dwustopniowy przycisk, uniemożliwiający przypadkowe włączenie oraz niewystający z obudowy przycisk blokady wrzeciona. Odpowiednie rozmieszczenie otworów wentylacyjnych zabezpiecza przed przegrzaniem silnika. Obudowa przekładni wykonana ze stopu aluminium znakomicie odprowadza ciepło, a także wzmacnia konstrukcję. Maksymalna prędkość obrotowa głowicy wynosi 6500 obrotów na minutę. Istnieje możliwość samodzielnej wymiany szczotek od zewnątrz. Ponadto szlifierka została wyposażona w długi elastyczny przewód zasilający, pokryty solidną gumą. Zgodność z europejskimi standardami zapewnia certyfikat CE.</p>
<p> </p>
<p> </p>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/565beb77bd95894a226db8d8ea63c152.jpg""></section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/565beb77bd95894a226db8d8ea63c152.jpg""></section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/2e20878f38b3f801eab4702e6dc09c09.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Średnica tarczy (mm)"":""230 mm"",""Marka"":""Graphite"",""Kod producenta"":""59G207"",""Szerokość produktu"":""10"",""Długość"":""55"",""Wysokość produktu"":""20"",""Rodzaj zasilania"":""sieciowe"",""Maksymalna moc"":""2350"",""Napięcie zasilania"":""230"",""Maksymalna prędkość obrotowa"":""6500"",""Informacje dodatkowe"":""łagodny rozruch"",""Waga produktu z opakowaniem jednostkowym"":""2"",""EAN (GTIN)"":""5902062034656""}";https://upload.cdn.baselinker.com/products/3006376/565beb77bd95894a226db8d8ea63c152.jpg|https://upload.cdn.baselinker.com/products/3006376/2e20878f38b3f801eab4702e6dc09c09.jpg|https://upload.cdn.baselinker.com/products/3006376/c9a3bcaf90c315d651638d9636469c7c.jpg
251408268;Lampa zewnętrzna gruntowa Kanlux AKVEN 25720;25720/KAN;5905339257208;KANLUX;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Lampa zewnętrzna gruntowa Kanlux AKVEN 25720</p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p>Jeżeli potrzebujesz oświetlić przydomową sadzawkę lub oczko wodne, oprawa <b>Kanlux Akven</b> będzie doskonałym rozwiązaniem. Nie tylko przepięknie rozświetli, ale również ozdobi i nada wyjątkowego klimatu wodnemu akwenowi. Lampa jest tak szczelna, że można ją zamontować nawet na głębokości 3m. Wyprodukowana jest w z wysokiej jakości aluminium w zielonym kolorze. Źródło światła można wymieniać. W zestawie znajduje się OMI LED 5W MR16 o ciepłej barwie.</p>
<h2>Kanlux wodoszczelna oprawa Akven LED GX5,3 IP68 25720 - zalety</h2>
<p><b>Oprawa wodoszczelna Kanlux Akven </b>jest niezbędnym elementem wyposażenia każdego przydomowego ogródka, w którym znajduje się basen, oczko wodne czy sadzawka.</p>
<ul>
<li>Bardzo wysoki stopień ochrony - można montować ją bezpośrednio w wodzie</li>
<li>Wykonanie z wysokiej jakości aluminium</li>
<li>Wygodny montaż poprzez specjalne zaczepki montażowe</li>
<li>Świetny element dekoracyjny</li>
<li>Wysoka jakość w przystępnej cenie</li>
</ul><p>
Dane techniczne produktu
</p>
<ul>
<li>Maksymalna moc źródła światła: 35W</li>
<li>Stopień ochrony: IP68</li>
<li>Kolor: Zielony</li>
<li>Materiał: Aluminium</li>
</ul>
<p> </p>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/24cd945ef876a8e80d12391957f2037a.jpg""></section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-12"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/65cb09b76434f1ad7a7df4385e48bd2b.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Marka"":""Kanlux"",""Kod producenta"":""25720"",""Rodzaj"":""oprawa"",""Rodzaj gwintu"":""G53"",""Moc znamionowa"":""35"",""Seria"":""Akven"",""Waga produktu z opakowaniem jednostkowym"":""0.37"",""EAN (GTIN)"":""5905339257208""}";https://upload.cdn.baselinker.com/products/3006376/24cd945ef876a8e80d12391957f2037a.jpg|https://upload.cdn.baselinker.com/products/3006376/65cb09b76434f1ad7a7df4385e48bd2b.jpg
251408269;Żarówka LED do latarni 45W E27/E40 ED90 4000K;LED-3001/HLS;5907758835012;HELIOS;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Żarówka LED do latarni 45W E27/E40 ED90 4000K</p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p>Profesjonalna żarówka LED o podwyższonej mocy przeznaczona jest do oświetlenia warsztatów, hal przemysłowych, magazynowych, sportowych oraz innych obiektów. Stanowi alternatywę dla fluorescencyjnych lamp kompaktowych CFL lub lamp żarowo-rtęciowych typu MIX oraz rtęciowych lamp LRF. Lampa powinna być stosowana w oprawie oświetleniowej, zasilanej napięciem 230V. Lampa posiada w komplecie dodatkowy trzonek E40.</p>
<p>Ra/CRI &gt;80</p>
<p>Moc: 45 W</p>
<p>
Bańka: ED90</p>
<p>
Trzonek: E27+E40</p>
<p>
Strumień świetlny: 5000 lm</p>
<p>
Temperatura barwowa: 4000 K</p>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/800333a0c0ecd4e470c8e9ce98d0fffc.jpg""></section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-12"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/000ea9db410f0483d8199be806704665.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Barwa światła"":""biały neutralny"",""Rodzaj gwintu"":""E40"",""Moc"":""45"",""Kod producenta"":""LED-3001"",""Marka"":""Helios"",""Rodzaj"":""LED"",""Kolor szkła"":""mleczne"",""Kształt"":""Kapsułka"",""Jasność"":""5000"",""Napięcie (V)"":""230V"",""Wysokość produktu"":""0.29"",""Szerokość produktu"":""0.12"",""Głębokość produktu"":""12"",""Klasa efektywności energetycznej"":""E"",""Temperatura barwowa"":""4000"",""Trwałość"":""30000"",""Minimalna liczba cykli włączeń/wyłączeń"":""15000"",""EAN (GTIN)"":""5907758835012""}";https://upload.cdn.baselinker.com/products/3006376/800333a0c0ecd4e470c8e9ce98d0fffc.jpg|https://upload.cdn.baselinker.com/products/3006376/000ea9db410f0483d8199be806704665.jpg
251408270;Oprawa przemysłowa HIGH-BAY LED BY021P 168W 4000K;871951452404000/FAR;8719514524040;SIGNIFY FAREL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Oprawa przemysłowa HIGH-BAY LED BY021P 168W 4000K </p>
		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-6"">
		<section class=""text-item"">
<p>Barwa źródła światła: 840 neutralna biel</p>
<p>
Wymienne źródło światła: nie</p>
<p>
Liczba jednostek osprzętu: 1</p>
<p>
Zasilacz/moduł zasilający/transformator: PSU [ jednostka zasilająca]</p>
<p>
Zawiera zasilacz: tak</p>
<p>
Typ optyki: 90 [ rozbieżność użyteczna 90°]</p>
<p>
Kąt rozsyłu światła oprawy oświetleniowej: 90°</p>
<p>
Złącze elektryczne: Terminal przyłączeniowy 3-biegunowy</p>
<p>
Kabel: Przewód 0,3 m ze złączką 3-biegunową</p>
<p>
Klasa ochrony IEC: Klasa bezpieczeństwa I</p>
<p>
Napięcie wejściowe: 220-240 V</p>
<p>
Częstotliwość wejściowa: 50 lub 60 Hz</p>
<p>
Materiał korpusu: Odlew aluminiowy ADC1 - klasa stopu (EN AC-47100)</p>
<p>
Materiał odbłyśnika: Aluminium</p>
<p>
Materiał optyki: PC</p>
<p>
Materiał pokrywy optycznej/soczewki: poliwęglan</p>
<p>
Materiał mocowania: Stal</p>
<p>
Kod klasy szczelności IP: IP65 [ Zabezpieczone przed przenikaniem kurzu, odporne na strumień wody]</p>
<p>
Odporność na udary mech. IK06 [ IK06]</p>
<p>
Initial luminous flux: 20500 lm</p>
<p>
Tolerancja strumienia świetlnego: +/-10%</p>
<p>
Początkowa skuteczność świetlna oprawy LED: 112 lm/W</p>
<p>
Znamionowa temperatura barwowa: 4000 K</p>
<p>
Moc znamionowa: 168 W</p>
<p>
Zakres temperatury otoczenia: -20 do +45°C</p>
		</section>
	</div>
	<div class=""item item-6"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/20b3eab897df799e36a15f4481b953a3.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Zasilanie"":""sieciowe"",""Marka"":""Philips"",""Moc lampy"":""168"",""Kod producenta"":""911401642307"",""Stopień ochrony IP"":""IP65"",""Barwa światła"":""inny"",""Długość"":""700"",""Szerokość"":""245"",""Strumień świetlny"":""10440"",""Waga produktu z opakowaniem jednostkowym"":""0.2"",""EAN (GTIN)"":""8719514524040""}";https://upload.cdn.baselinker.com/products/3006376/20b3eab897df799e36a15f4481b953a3.jpg
